,0,1
0,-0.5207164902322253,1.0357130145719542
1,-0.49783716502958053,1.0096140462430991
2,-0.5811692342037595,1.0784521388785455
3,-0.5105296685028784,1.0213923716032507
4,-0.5609264348188704,1.0482366082897034
5,-0.46011539112408717,0.9905872503237099
6,-0.4812888181516916,1.0006025752631598
7,-0.5546265914593462,1.0201642743876214
8,-0.5201294994266299,1.0418125117203045
9,-0.4685586417715167,0.9885143961030646
10,-0.46801235109659167,1.0027602204543613
11,-0.4692509003141068,0.9687862658376913
12,-0.4882533590556214,0.9804492070617787
13,-0.5624202365753068,1.008267578520043
14,-0.4462760472756908,0.9476937172726497
15,-0.440822642886847,1.0794454562490754
16,-0.5609230495552141,0.9545653800997101
17,-0.4909601090362388,1.0335898975159086
18,-0.5004490977351855,0.9344802385714644
19,-0.48013687364140806,0.9922299444706386
20,-0.5082495583582347,0.9088819832875777
21,-0.4281934177344415,0.9970196941387531
22,-0.5172316955169046,1.0197826640856993
23,-0.42612078674209586,1.0106382107741774
24,-0.46942991205563905,1.000431926592388
25,-0.47493535729868064,0.9594952771634787
26,-0.40440486911126705,0.9758234208747315
27,-0.47682786252511117,1.019891671113231
28,-0.46948610836807514,1.0255186679608386
29,-0.5176972949964519,1.0183484068623605
30,-0.47386401048340454,0.9483550244420518
31,-0.4316283002108151,1.0329960074451494
32,-0.4291048805208962,0.9840650643929221
33,-0.4899923803100943,1.0322294119810447
34,-0.5930540685399911,1.060432128724581
35,-0.5005097660195347,1.0421758086339645
36,-0.4808167630226765,1.0633212317582614
37,-0.502070359388212,1.0736377227974883
38,-0.5162509891755914,1.0104211594829606
39,-0.5897921163082924,1.0270323492017632
40,-0.3730223145149297,1.007289624186266
41,-0.44678245746923667,1.0799726882499923
42,-0.47127605806993267,1.0627037768351588
43,-0.46952324054257333,1.0085062304953207
44,-0.48324642344526053,0.9844284723309003
45,-0.4784893616637218,0.9456515394175176
46,-0.5366096551998546,1.0098441472916073
47,-0.457928661319364,0.9901052899655958
48,-0.5026190941502984,1.032296694443312
49,-0.5177391956994115,1.0033062383778013
50,-0.5076364596555337,1.012518966072674
51,-0.5287321366468299,1.03623550445962
52,-0.5268987139748206,0.9737956093123628
53,-0.4821840470235304,1.0005684755526478
54,-0.4089339349440465,0.9348278955778299
55,-0.523132556917092,0.9635776862104048
56,-0.4460118149075722,0.9868153063277437
57,-0.5573483428984753,1.0586155902207637
58,-0.4584003024068068,0.9599751887770824
59,-0.514261283597763,1.009531850484858
60,-0.5331463214535118,1.036865388734154
61,-0.46749757614547743,0.9247723292290195
62,-0.49076224174447347,0.9713609677229518
63,-0.4724464701186886,1.0186713020105944
64,-0.4909095436346173,1.0299192173624767
65,-0.45979591350801374,0.9797025085636807
66,-0.519021221766574,1.0406274778025393
67,-0.5146789279552153,1.0188958657135743
68,-0.49334339404948446,0.9609608076683334
69,-0.5025717074844199,0.9462917376597486
70,-0.5417797898559952,0.9911042112044863
71,-0.4461301608543602,1.0050717263872189
72,-0.5027592264138316,0.8968713828135003
73,-0.5169686226084714,0.97415162552708
74,-0.46354495216781744,0.9633381670089824
75,-0.4715350939811671,0.9466902211684686
76,-0.5129306115718423,1.0457226361155967
77,-0.48513624678053896,0.9952640839781508
78,-0.4880895899632641,0.9312183597315111
79,-0.5847742947215457,0.9859653877210585
80,-0.541836506754284,0.9287777326715807
81,-0.5123114246671925,0.9736440631209519
82,-0.44861867864264426,1.0275614481285988
83,-0.44580619310507,1.0411457052121227
84,-0.49420250340875277,0.9847006793016764
85,-0.5780994749204273,0.9888200373679984
86,-0.4856989502465112,0.9765092232893529
87,-0.5077111914895444,0.9938385313613307
88,-0.4457346647126618,0.891500380326081
89,-0.6011734975969865,1.0519271083133879
90,-0.44223307685804125,0.9238195171253931
91,-0.4929831569879955,1.0555436448577673
92,-0.45079354746171413,1.033442442046381
93,-0.6058901151959003,1.0291817106654326
94,-0.5087241559349577,1.0398343011487399
95,-0.4743638460236306,0.9931234651571297
96,-0.5009710911956777,0.9777910400348495
97,-0.5322412127868228,0.9919683253583707
98,-0.4818174607080138,1.0297615308259664
99,-0.5259420742423748,1.0320742932816067
100,-0.48903976859657716,1.002012260910213
101,-0.5038839826961329,1.0021727554581694
102,-0.47938908588052936,1.0477672785020427
103,-0.47474214825864247,1.0981536869658284
104,-0.4932138844211659,0.9998794958726465
105,-0.444869008546571,1.0273434298080433
106,-0.5053223233868427,1.045027151374785
107,-0.5241851111440692,0.9987619740827226
108,-0.536241431780091,1.0389940113878453
109,-0.5094182688881878,1.0040851568348415
110,-0.4982691322102284,1.0412189368174332
111,-0.4836234632852348,1.0255189308060308
112,-0.5185802770200996,0.9619867612721312
113,-0.4872877932319246,0.9748193380780367
114,-0.49220588715192615,0.9936530222515746
115,-0.4373076853344419,1.0137243633180704
116,-0.5396472123844019,1.0061762910784677
117,-0.4691829913153343,1.0270708108286781
118,-0.527816865195599,0.998337196098299
119,-0.568203466769749,1.055316177378592
120,-0.4964419090956119,1.046636548614856
121,-0.5217041936703312,1.0350840791514517
122,-0.48145104570438274,1.0231126756352455
123,-0.5193723672234547,0.9858150326826602
124,-0.5738708973788561,0.9773332234995957
125,-0.54863013496669,1.0061698925493627
126,-0.5063462198347435,0.9525343393053981
127,-0.51480837691253,1.0009323040354348
128,-0.5064650298184988,0.9463490131592686
129,-0.5570450213067719,1.0242466036244582
130,-0.48221379257332164,0.9601857854430393
131,-0.4643704766490044,0.9312882550495347
132,-0.537480880175997,1.064752081000824
133,-0.4624060758588125,1.0338405417868508
134,-0.5589003351216404,0.996412174927699
135,-0.5554148746267893,0.9557072194661476
136,-0.4915772808948566,1.03521184997013
137,-0.4153697711233338,0.9917898148154365
138,-0.4137646036470215,1.0468895698703358
